;PW + Busse/Car;;;;;;;;;;LW;;;;;;;;;;Gesamtergebnis;;;;;;;;;
Datum;UMF..BERN.OST;SAN.BERNARDINO;BASEL;CHIASSO;SIMPLON;GOTTHARDTUNNEL;COPPET;WUERENLOS;RENENS;AESCHERTUNNEL;UMF..BERN.OST;SAN.BERNARDINO;BASEL;CHIASSO;SIMPLON;GOTTHARDTUNNEL;COPPET;WUERENLOS;RENENS;AESCHERTUNNEL;UMF..BERN.OST;SAN.BERNARDINO;BASEL;CHIASSO;SIMPLON;GOTTHARDTUNNEL;COPPET;WUERENLOS;RENENS;AESCHERTUNNEL
02.05.2013;75711;3951;85597;NA;NA;12859;81483;120195;110779;80077;3731;692;8696;NA;NA;2940;3274;11789;4789;6037;79442;4643;94293;NA;NA;15799;84757;131984;115568;86114
03.05.2013;79498;6762;80353;NA;NA;16578;84845;126079;115237;84183;3540;683;7533;NA;NA;2722;3135;10940;4824;5716;83038;7445;87886;NA;NA;19300;87980;137019;120061;89899
04.05.2013;65287;7835;78942;NA;NA;21157;71185;122325;95421;74511;672;250;2822;NA;NA;1874;839;2149;1107;1049;65959;8085;81764;NA;NA;23031;72024;124474;96528;75560
05.05.2013;58691;9191;63104;NA;NA;21868;66073;107753;80869;66782;184;78;459;NA;NA;307;345;869;483;304;58875;9269;63563;NA;NA;22175;66418;108622;81352;67086
06.05.2013;70323;4300;82537;NA;NA;12974;75000;115524;99828;77476;3842;614;8523;NA;NA;2814;3208;11382;4809;5958;74165;4914;91060;NA;NA;15788;78208;126906;104637;83434
07.05.2013;74768;4171;82444;NA;NA;12619;81905;119929;108890;80554;3958;763;9022;NA;NA;3419;3513;12326;5263;6203;78726;4934;91466;NA;NA;16038;85418;132255;114153;86757
08.05.2013;77942;11725;91849;NA;NA;19240;90259;129334;120909;87631;3701;883;7447;NA;NA;3042;3271;11385;5073;5954;81643;12608;99296;NA;NA;22282;93530;140719;125982;93585
09.05.2013;50589;12213;64297;NA;NA;20950;60645;97577;71544;60915;271;145;767;NA;NA;402;475;1136;495;363;50860;12358;65064;NA;NA;21352;61120;98713;72039;61278
10.05.2013;65773;7567;84373;NA;NA;17665;69010;118394;91288;74482;2148;660;7101;NA;NA;2807;2517;8454;3079;4166;67921;8227;91474;NA;NA;20472;71527;126848;94367;78648
11.05.2013;59686;12646;77552;NA;NA;22163;63850;116107;82518;70553;664;282;2673;NA;NA;1655;864;2074;1041;1073;60350;12928;80225;NA;NA;23818;64714;118181;83559;71626
12.05.2013;60299;16572;71504;NA;NA;24235;72299;118420;84619;70868;265;249;603;NA;NA;375;511;1078;626;404;60564;16821;72107;NA;NA;24610;72810;119498;85245;71272
13.05.2013;71024;6732;83160;NA;NA;18955;78256;116766;103144;79740;4061;661;8078;NA;NA;2934;3327;11594;5039;6040;75085;7393;91238;NA;NA;21889;81583;128360;108183;85780
14.05.2013;72607;3946;77741;NA;NA;11074;78127;115511;104532;79222;4020;737;8757;NA;NA;3354;3508;11903;5091;6355;76627;4683;86498;NA;NA;14428;81635;127414;109623;85577
15.05.2013;73826;4635;75368;NA;NA;12137;77710;119562;104813;81168;3992;799;8700;NA;NA;3488;3572;11843;5042;6301;77818;5434;84068;NA;NA;15625;81282;131405;109855;87469
16.05.2013;73625;5094;80655;NA;NA;14556;78060;122754;106977;82072;3775;744;8775;NA;NA;3327;3494;11935;5392;6374;77400;5838;89430;NA;NA;17883;81554;134689;112369;88446
17.05.2013;79429;10290;92796;NA;NA;20015;85111;134293;112838;88031;3612;674;8226;NA;NA;2831;3415;11463;5131;5890;83041;10964;101022;NA;NA;22846;88526;145756;117969;93921
18.05.2013;67677;14724;83453;NA;NA;21491;70827;124654;92715;79981;762;412;2575;NA;NA;1706;1036;2345;1195;1277;68439;15136;86028;NA;NA;23197;71863;126999;93910;81258
19.05.2013;47665;8546;57557;NA;NA;20126;57658;99089;70634;62091;122;75;300;NA;NA;313;286;394;360;186;47787;8621;57857;NA;NA;20439;57944;99483;70994;62277
20.05.2013;52062;8403;63556;NA;NA;19628;62894;100807;72343;63972;268;99;658;NA;NA;346;491;1151;582;397;52330;8502;64214;NA;NA;19974;63385;101958;72925;64369
21.05.2013;72656;4680;79962;NA;NA;14731;77766;119857;104233;80866;3771;689;7963;NA;NA;3393;3451;11713;5190;6193;76427;5369;87925;NA;NA;18124;81217;131570;109423;87059
22.05.2013;74027;4796;70444;NA;NA;13676;74372;118473;105866;80105;3863;771;8192;NA;NA;3496;3318;11834;5241;6241;77890;5567;78636;NA;NA;17172;77690;130307;111107;86346
23.05.2013;74058;5177;79775;NA;NA;14969;81324;120075;107900;81802;3717;810;9198;NA;NA;3469;3690;12201;5371;6396;77775;5987;88973;NA;NA;18438;85014;132276;113271;88198
24.05.2013;77858;8051;90051;NA;NA;20545;85095;125195;112330;85697;3484;651;8099;NA;NA;2908;3382;10864;4940;5677;81342;8702;98150;NA;NA;23453;88477;136059;117270;91374
25.05.2013;64996;13685;81495;NA;NA;21182;69808;125292;93138;78718;735;369;2671;NA;NA;1817;1069;2217;1258;1178;65731;14054;84166;NA;NA;22999;70877;127509;94396;79896
26.05.2013;51365;9902;60666;NA;NA;23106;61334;105920;73362;64930;182;126;418;NA;NA;381;334;788;409;307;51547;10028;61084;NA;NA;23487;61668;106708;73771;65237
27.05.2013;72949;5125;80435;NA;NA;15307;77074;116013;103803;79763;3722;628;7874;NA;NA;2830;3195;11482;5061;6046;76671;5753;88309;NA;NA;18137;80269;127495;108864;85809
28.05.2013;70794;4432;75749;NA;NA;12123;77613;117185;104168;81115;3910;774;8741;NA;NA;3284;3448;11638;5144;6219;74704;5206;84490;NA;NA;15407;81061;128823;109312;87334
29.05.2013;75953;6088;83619;NA;NA;16447;80680;121441;110691;83157;3740;652;8729;NA;NA;3612;3380;11754;4858;6130;79693;6740;92348;NA;NA;20059;84060;133195;115549;89287
30.05.2013;77565;10039;87124;NA;NA;19888;82610;120140;114558;83999;3499;508;6803;NA;NA;2597;3265;8807;4741;3879;81064;10547;93927;NA;NA;22485;85875;128947;119299;87878
31.05.2013;77630;11037;88540;NA;NA;22079;86005;124960;114067;83243;3270;652;7178;NA;NA;2636;3243;10171;4580;5450;80900;11689;95718;NA;NA;24715;89248;135131;118647;88693
01.06.2013;62070;17976;81732;NA;NA;24158;73075;122356;94367;76374;694;340;2532;NA;NA;1788;962;2124;1206;1116;62764;18316;84264;NA;NA;25946;74037;124480;95573;77490
02.06.2013;53251;17011;69480;NA;NA;25717;66388;108246;79271;68648;175;278;469;NA;NA;445;376;914;466;384;53426;17289;69949;NA;NA;26162;66764;109160;79737;69032
03.06.2013;70442;5854;82225;NA;NA;15557;76837;115149;101927;76042;3653;649;7563;NA;NA;2709;3195;11425;4734;5935;74095;6503;89788;NA;NA;18266;80032;126574;106661;81977
04.06.2013;72942;3997;78051;NA;NA;9650;78849;115423;105004;79567;3723;769;8645;NA;NA;3294;3449;11498;5091;6182;76665;4766;86696;NA;NA;12944;82298;126921;110095;85749
05.06.2013;75695;4211;76167;NA;NA;9745;78502;119735;109884;82097;3715;815;8962;NA;NA;3319;3335;11478;5103;6114;79410;5026;85129;NA;NA;13064;81837;131213;114987;88211
06.06.2013;76012;4678;80050;NA;NA;10613;79924;120324;111909;82116;3609;776;8562;NA;NA;3159;3529;11419;5373;5964;79621;5454;88612;NA;NA;13772;83453;131743;117282;88080
07.06.2013;81561;7172;90747;NA;NA;15950;87723;123172;117319;87208;3545;625;7744;NA;NA;2961;3385;10384;4887;5623;85106;7797;98491;NA;NA;18911;91108;133556;122206;92831
08.06.2013;68677;7927;79792;NA;NA;19903;75438;126072;100611;80204;845;254;2450;NA;NA;1704;951;2304;1259;1229;69522;8181;82242;NA;NA;21607;76389;128376;101870;81433
09.06.2013;54008;8354;64328;NA;NA;21407;62469;107902;76043;67513;227;90;477;NA;NA;351;413;906;511;362;54235;8444;64805;NA;NA;21758;62882;108808;76554;67875
10.06.2013;71889;4441;79822;NA;NA;12630;78589;113447;103251;78083;3692;650;7817;NA;NA;2699;3387;10835;4849;5782;75581;5091;87639;NA;NA;15329;81976;124282;108100;83865
11.06.2013;72763;4064;80516;NA;NA;10364;80784;118785;109907;80366;3908;714;8746;NA;NA;3243;3386;11669;5227;6133;76671;4778;89262;NA;NA;13607;84170;130454;115134;86499
12.06.2013;77204;4395;83022;NA;NA;11061;82095;122752;111633;84269;3777;762;8818;NA;NA;3277;3493;11469;5019;6043;80981;5157;91840;NA;NA;14338;85588;134221;116652;90312
13.06.2013;77400;4736;84556;NA;NA;11795;84776;122518;112562;85452;3847;742;8854;NA;NA;3086;3524;12174;5205;6141;81247;5478;93410;NA;NA;14881;88300;134692;117767;91593
14.06.2013;81064;7802;92914;NA;NA;19559;90626;132102;118439;89680;3647;571;7806;NA;NA;2733;3412;10720;4847;5759;84711;8373;100720;NA;NA;22292;94038;142822;123286;95439
15.06.2013;68442;9166;83223;NA;NA;20255;74744;126495;97551;81131;738;340;2606;NA;NA;1935;945;2183;1213;1242;69180;9506;85829;NA;NA;22190;75689;128678;98764;82373
16.06.2013;65283;9941;69853;NA;NA;21269;66849;111721;86220;77498;279;115;534;NA;NA;342;476;969;540;432;65562;10056;70387;NA;NA;21611;67325;112690;86760;77930
17.06.2013;72501;4893;81161;NA;NA;13625;77089;113457;103040;79226;3862;677;8170;NA;NA;2838;3343;11277;4867;5859;76363;5570;89331;NA;NA;16463;80432;124734;107907;85085
18.06.2013;73337;4039;78968;NA;NA;11142;78319;114025;106173;78727;3670;787;8897;NA;NA;3369;3461;11722;5327;5976;77007;4826;87865;NA;NA;14511;81780;125747;111500;84703
19.06.2013;75263;4204;79497;NA;NA;12026;80337;116957;108448;81370;3837;790;9100;NA;NA;3366;3425;11498;5154;6213;79100;4994;88597;NA;NA;15392;83762;128455;113602;87583
20.06.2013;74792;5067;83761;NA;NA;14583;79437;122787;107041;82323;3631;762;8774;NA;NA;3273;3450;11790;5400;6095;78423;5829;92535;NA;NA;17856;82887;134577;112441;88418
21.06.2013;80152;7773;90712;NA;NA;19789;88474;130341;116877;88102;3585;616;7823;NA;NA;2679;3417;10678;4966;5607;83737;8389;98535;NA;NA;22468;91891;141019;121843;93709
22.06.2013;65397;9735;77774;NA;NA;20751;72953;127021;98046;78956;734;268;2385;NA;NA;1658;984;2235;1269;1180;66131;10003;80159;NA;NA;22409;73937;129256;99315;80136
23.06.2013;55459;10357;66567;NA;NA;22713;66610;111392;79838;68642;209;90;457;NA;NA;351;465;943;572;316;55668;10447;67024;NA;NA;23064;67075;112335;80410;68958
24.06.2013;70721;5821;83022;NA;NA;16515;76791;115296;103960;78435;3610;646;7919;NA;NA;2800;3456;11384;5358;5802;74331;6467;90941;NA;NA;19315;80247;126680;109318;84237
25.06.2013;73335;4967;82085;NA;NA;13970;80109;119040;107068;79476;3703;744;8810;NA;NA;3278;3688;12106;5615;6085;77038;5711;90895;NA;NA;17248;83797;131146;112683;85561
26.06.2013;76405;5267;82333;NA;NA;14606;82807;123920;111405;84165;3833;804;8826;NA;NA;3356;3543;11818;5345;6000;80238;6071;91159;NA;NA;17962;86350;135738;116750;90165
27.06.2013;75446;6088;85231;NA;NA;16974;85604;124935;113640;84363;3880;750;8667;NA;NA;3349;3731;11835;5753;6150;79326;6838;93898;NA;NA;20323;89335;136770;119393;90513
28.06.2013;80357;9543;92777;NA;NA;22592;91898;132878;120439;90113;3946;634;7762;NA;NA;2780;3461;10887;5143;5620;84303;10177;100539;NA;NA;25372;95359;143765;125582;95733
29.06.2013;66439;13015;87892;NA;NA;24627;74390;128785;95601;77930;743;313;2360;NA;NA;1689;1043;2084;1313;1113;67182;13328;90252;NA;NA;26316;75433;130869;96914;79043
30.06.2013;64426;12933;70765;NA;NA;26551;72502;118792;87329;73933;294;120;468;NA;NA;394;436;902;556;385;64720;13053;71233;NA;NA;26945;72938;119694;87885;74318
01.07.2013;72686;5596;84215;49488;NA;16334;79745;117772;106823;81711;4119;602;8059;3808;NA;2852;3319;11320;4950;5879;76805;6198;92274;53296;NA;19186;83064;129092;111773;87590
02.07.2013;74556;4273;79088;46899;NA;12602;80015;118542;106562;80946;3661;694;8833;3969;NA;3297;3532;11916;5080;5890;78217;4967;87921;50868;NA;15899;83547;130458;111642;86836
03.07.2013;75047;4717;78519;47806;NA;14198;82593;119632;111427;80635;3683;669;8281;3935;NA;3297;3477;11537;5154;5996;78730;5386;86800;51741;NA;17495;86070;131169;116581;86631
04.07.2013;76975;5996;85623;50906;NA;16980;85554;124403;115407;84959;3496;695;8393;4114;NA;3433;3532;11977;5118;6025;80471;6691;94016;55020;NA;20413;89086;136380;120525;90984
05.07.2013;83630;10769;93552;55555;NA;22365;90016;130869;120918;91723;3561;644;7592;4014;NA;2747;3308;10810;4922;5551;87191;11413;101144;59569;NA;25112;93324;141679;125840;97274
06.07.2013;65549;14447;85738;55945;NA;26736;77352;121637;99573;81072;891;267;2205;1462;NA;1545;952;2175;1255;1160;66440;14714;87943;57407;NA;28281;78304;123812;100828;82232
07.07.2013;60945;13043;72142;48789;NA;27866;72884;113652;88270;78064;323;96;522;344;NA;399;484;975;622;412;61268;13139;72664;49133;NA;28265;73368;114627;88892;78476
08.07.2013;72339;6729;86303;50176;NA;19179;78377;114475;105070;80084;3532;604;7724;3467;NA;2880;3166;10867;4951;5849;75871;7333;94027;53643;NA;22059;81543;125342;110021;85933
09.07.2013;70305;5908;80899;47989;NA;16186;78305;116415;104792;80887;3771;727;8473;3895;NA;3158;3324;11438;5146;5786;74076;6635;89372;51884;NA;19344;81629;127853;109938;86673
10.07.2013;73658;6756;84074;49346;NA;16242;77928;119966;106460;83560;3827;837;8523;4068;NA;3320;3234;11407;5005;5873;77485;7593;92597;53414;NA;19562;81162;131373;111465;89433
11.07.2013;75637;7346;86085;51973;NA;19296;81832;122340;109012;84898;3595;763;8580;3799;NA;3349;3317;11465;5150;5869;79232;8109;94665;55772;NA;22645;85149;133805;114162;90767
12.07.2013;79879;10347;93767;59135;NA;24485;90004;126812;116741;88896;3493;541;7226;3459;NA;2793;3050;10546;4736;5396;83372;10888;100993;62594;NA;27278;93054;137358;121477;94292
13.07.2013;64877;17463;88386;61715;NA;29342;75110;117116;98507;77826;959;317;2075;1517;NA;1482;836;2077;1236;1142;65836;17780;90461;63232;NA;30824;75946;119193;99743;78968
14.07.2013;59085;13942;73690;52708;NA;29557;71265;106636;84439;72810;256;90;579;345;NA;406;490;874;597;310;59341;14032;74269;53053;NA;29963;71755;107510;85036;73120
15.07.2013;69602;7255;85248;52620;NA;19613;78332;112699;102779;77786;3555;637;7490;3527;NA;2882;3225;10672;4939;5599;73157;7892;92738;56147;NA;22495;81557;123371;107718;83385
16.07.2013;71807;5267;80659;48861;NA;16253;76759;112342;100977;77920;3588;751;8245;3889;NA;3243;3355;11246;5060;5747;75395;6018;88904;52750;NA;19496;80114;123588;106037;83667
17.07.2013;71633;6272;83763;51961;NA;17766;78186;114993;102655;79240;3677;787;8446;4021;NA;3479;3376;11331;4969;5913;75310;7059;92209;55982;NA;21245;81562;126324;107624;85153
18.07.2013;70478;7384;86082;54967;NA;20266;80615;117769;102626;80517;3491;808;8249;4044;NA;3404;3405;11303;5057;5806;73969;8192;94331;59011;NA;23670;84020;129072;107683;86323
19.07.2013;73931;12248;97681;62676;NA;25424;86901;123955;111957;82735;3355;734;7147;3446;NA;2755;3279;10096;4746;5316;77286;12982;104828;66122;NA;28179;90180;134051;116703;88051
20.07.2013;61615;21594;95785;63950;NA;32250;76799;117304;95944;78478;783;320;1991;1345;NA;1379;927;2103;1097;1196;62398;21914;97776;65295;NA;33629;77726;119407;97041;79674
21.07.2013;57683;14593;78291;55928;NA;28661;69613;100091;81921;68208;249;116;627;382;NA;452;448;803;545;276;57932;14709;78918;56310;NA;29113;70061;100894;82466;68484
22.07.2013;68489;7568;87691;53818;NA;21036;74112;105542;98386;73802;3385;664;7553;3625;NA;2988;3089;10105;4778;5240;71874;8232;95244;57443;NA;24024;77201;115647;103164;79042
23.07.2013;69071;5931;83517;50269;NA;17533;74672;107681;97717;74158;3494;728;8209;3989;NA;3340;3248;10937;4704;5401;72565;6659;91726;54258;NA;20873;77920;118618;102421;79559
24.07.2013;70951;7201;86514;52849;NA;18147;78410;112269;104853;76862;3459;774;8283;4126;NA;3464;3358;10762;4809;5425;74410;7975;94797;56975;NA;21611;81768;123031;109662;82287
25.07.2013;73653;8190;90912;56873;NA;21776;82574;116173;106770;79679;3393;736;7762;3963;NA;3381;3263;10714;4790;5521;77046;8926;98674;60836;NA;25157;85837;126887;111560;85200
26.07.2013;76518;12864;98082;66222;NA;27173;89037;121141;113759;79060;3164;675;7076;3458;NA;2725;3096;9834;4424;4809;79682;13539;105158;69680;NA;29898;92133;130975;118183;83869
27.07.2013;63793;21055;96667;68969;NA;32356;78533;110453;98966;75814;791;296;1998;1412;NA;1382;931;1996;1177;1103;64584;21351;98665;70381;NA;33738;79464;112449;100143;76917
28.07.2013;52885;14703;75095;56137;NA;31884;65984;92558;81700;65337;219;119;587;381;NA;432;433;795;528;345;53104;14822;75682;56518;NA;32316;66417;93353;82228;65682
29.07.2013;66866;8613;87946;52107;NA;21943;74640;110010;95368;72095;3151;743;7023;3474;NA;2833;2901;9681;3932;4758;70017;9356;94969;55581;NA;24776;77541;119691;99300;76853
30.07.2013;70976;7002;85044;49839;NA;18915;74239;112115;94478;75032;3468;791;8021;4136;NA;3435;3148;10637;4298;5238;74444;7793;93065;53975;NA;22350;77387;122752;98776;80270
31.07.2013;75117;9969;87694;57344;NA;22327;80850;118703;102192;81931;3091;812;7679;4070;NA;3254;3035;10072;4117;5075;78208;10781;95373;61414;NA;25581;83885;128775;106309;87006
01.08.2013;52709;9081;73015;45919;NA;25295;58797;81150;67963;59015;254;74;645;294;NA;411;335;863;446;314;52963;9155;73660;46213;NA;25706;59132;82013;68409;59329
02.08.2013;71035;12737;87054;58331;NA;26616;72989;106690;92533;72574;2200;704;6743;3527;NA;2701;2476;8010;3339;3859;73235;13441;93797;61858;NA;29317;75465;114700;95872;76433
03.08.2013;64716;21104;91090;65256;NA;33515;68134;104413;84932;70836;691;221;1649;855;NA;989;779;1938;993;994;65407;21325;92739;66111;NA;34504;68913;106351;85925;71830
04.08.2013;57415;16902;79182;53090;NA;31608;66211;99556;77141;66360;252;113;588;338;NA;418;392;895;493;310;57667;17015;79770;53428;NA;32026;66603;100451;77634;66670
05.08.2013;72692;8370;87132;48815;NA;21818;71996;110359;90949;75575;3306;671;7387;3713;NA;2943;2725;10376;3922;5254;75998;9041;94519;52528;NA;24761;74721;120735;94871;80829
06.08.2013;72353;6424;82016;43898;NA;17078;70198;111982;89337;75440;3628;687;7980;3813;NA;3175;2916;10508;4063;5279;75981;7111;89996;47711;NA;20253;73114;122490;93400;80719
07.08.2013;73358;7494;82023;45633;NA;18355;70084;117057;90032;77412;3674;801;7975;3791;NA;3156;2868;10380;3914;5200;77032;8295;89998;49424;NA;21511;72952;127437;93946;82612
08.08.2013;74263;9155;88832;49476;NA;20980;73033;121303;93732;79735;3490;683;7505;3475;NA;2925;2789;10414;3912;5104;77753;9838;96337;52951;NA;23905;75822;131717;97644;84839
09.08.2013;80555;12859;98546;57088;NA;27132;81298;130008;102033;84982;3389;577;6703;2665;NA;2412;2690;9670;3825;4701;83944;13436;105249;59753;NA;29544;83988;139678;105858;89683
10.08.2013;71153;19775;95076;63149;NA;33585;75918;122598;96810;78797;714;189;1624;1010;NA;984;823;1846;1153;1084;71867;19964;96700;64159;NA;34569;76741;124444;97963;79881
11.08.2013;64621;14755;79577;48725;NA;31776;72830;111006;90445;72597;256;104;598;324;NA;420;388;931;704;386;64877;14859;80175;49049;NA;32196;73218;111937;91149;72983
12.08.2013;73075;7696;85627;42746;NA;19944;74225;114933;97064;78530;3562;472;7209;2163;NA;1966;2658;10217;4085;5087;76637;8168;92836;44909;NA;21910;76883;125150;101149;83617
13.08.2013;74417;6372;84900;39414;NA;17889;74007;117212;98047;80008;3707;431;7626;2159;NA;2203;2915;10843;4423;5213;78124;6803;92526;41573;NA;20092;76922;128055;102470;85221
14.08.2013;79385;8059;87337;42100;NA;19900;77585;124463;99909;85165;3705;404;7372;1938;NA;1855;2840;10623;4149;5394;83090;8463;94709;44038;NA;21755;80425;135086;104058;90559
15.08.2013;84299;8957;91917;35929;NA;22924;79917;126609;107670;85428;3661;137;5354;328;NA;762;2490;9485;3806;3710;87960;9094;97271;36257;NA;23686;82407;136094;111476;89138
16.08.2013;84782;10926;93239;48166;NA;27464;83433;132678;105942;90068;3315;330;6505;1352;NA;1452;2565;9784;3918;4882;88097;11256;99744;49518;NA;28916;85998;142462;109860;94950
17.08.2013;73043;17701;93708;61317;NA;32132;76907;125008;95651;83113;715;175;1455;657;NA;656;838;1994;1130;985;73758;17876;95163;61974;NA;32788;77745;127002;96781;84098
18.08.2013;63744;15021;80314;48354;NA;30602;74969;111905;87443;77690;276;109;597;377;NA;417;454;940;625;356;64020;15130;80911;48731;NA;31019;75423;112845;88068;78046
19.08.2013;72761;7071;86137;45263;NA;20246;76378;115155;100819;79602;3459;497;7084;1945;NA;1784;2801;10133;4226;5169;76220;7568;93221;47208;NA;22030;79179;125288;105045;84771
20.08.2013;76135;5948;81335;42048;NA;16208;76873;119094;104356;81746;3636;527;7691;2376;NA;2329;3069;11063;4598;5462;79771;6475;89026;44424;NA;18537;79942;130157;108954;87208
21.08.2013;79095;6038;83216;42900;NA;16391;78206;120905;105202;83658;3660;516;7794;2404;NA;2336;3010;11073;4670;5476;82755;6554;91010;45304;NA;18727;81216;131978;109872;89134
22.08.2013;79237;6923;86268;45894;NA;19017;81186;124266;108445;86313;3558;535;7598;2383;NA;2344;3033;11060;4871;5550;82795;7458;93866;48277;NA;21361;84219;135326;113316;91863
23.08.2013;84179;10707;92700;53177;NA;25298;87061;130108;114779;90196;3389;426;6984;2195;NA;1959;2860;10261;4448;5208;87568;11133;99684;55372;NA;27257;89921;140369;119227;95404
24.08.2013;69969;17371;91869;57851;NA;29144;71749;128900;95296;82369;755;238;1739;935;NA;1025;1165;2117;1174;1051;70724;17609;93608;58786;NA;30169;72914;131017;96470;83420
25.08.2013;57595;12665;73631;44507;NA;27602;66866;111840;79907;70726;237;109;528;313;NA;390;481;942;497;383;57832;12774;74159;44820;NA;27992;67347;112782;80404;71109
26.08.2013;72738;6372;84497;46868;NA;18075;76443;117859;101789;81569;3490;593;7505;2756;NA;2338;2887;10565;4575;5463;76228;6965;92002;49624;NA;20413;79330;128424;106364;87032
27.08.2013;72483;5733;81413;46750;NA;15729;78679;117588;103479;82668;3626;638;8152;3184;NA;2809;2119;11313;4799;5627;76109;6371;89565;49934;NA;18538;80798;128901;108278;88295
28.08.2013;76785;6577;82341;48568;NA;17491;80972;121804;107559;84823;3678;670;7949;3156;NA;2809;3301;11121;4733;5686;80463;7247;90290;51724;NA;20300;84273;132925;112292;90509
29.08.2013;78946;7450;87281;50895;NA;18480;84820;127964;111735;86822;3733;622;8009;3193;NA;2763;3405;11558;4943;5732;82679;8072;95290;54088;NA;21243;88225;139522;116678;92554
30.08.2013;83614;11413;95949;59114;NA;24897;90701;133844;118064;91978;3533;607;7285;2899;NA;2433;3166;10524;4668;5342;87147;12020;103234;62013;NA;27330;93867;144368;122732;97320
